id_products,date_invoices,codigo_producto,nombre_producto,categoria,cantidad_vendida,precio,stock,promocion_activa,bodega_id,fecha_vencimiento
22,2024-08-25,7516001000700,Pan Bimbo Blanco,Panadería,3,950,95,0,2,2024-09-20
22,2024-09-01,7516001000700,Pan Bimbo Blanco,Panadería,1,950,110,0,3,2024-09-25
22,2024-09-05,7516001000700,Pan Bimbo Blanco,Panadería,1,950,105,0,3,2024-09-30
22,2024-09-10,7516001000700,Pan Bimbo Blanco,Panadería,2,950,100,0,3,2024-10-05
22,2024-09-15,7516001000700,Pan Bimbo Blanco,Panadería,3,950,95,0,3,2024-10-10
22,2024-09-20,7516001000700,Pan Bimbo Blanco,Panadería,3,950,90,0,3,2024-10-15
22,2024-09-25,7516001000700,Pan Bimbo Blanco,Panadería,3,950,85,0,3,2024-10-20
22,2024-10-01,7516001000700,Pan Bimbo Blanco,Panadería,2,950,100,0,1,2024-10-25
22,2024-10-05,7516001000700,Pan Bimbo Blanco,Panadería,1,950,95,0,1,2024-10-30
22,2024-10-10,7516001000700,Pan Bimbo Blanco,Panadería,2,950,90,0,1,2024-11-05
22,2024-10-15,7516001000700,Pan Bimbo Blanco,Panadería,2,950,85,0,1,2024-11-10
22,2024-10-20,7516001000700,Pan Bimbo Blanco,Panadería,3,950,80,0,1,2024-11-15
22,2024-10-25,7516001000700,Pan Bimbo Blanco,Panadería,3,950,75,0,1,2024-11-20
199,2024-04-26,7572001006300,Pan Bagels 4P,Panadería,3,1250,3,0,3,2024-05-15
199,2023-11-05,7572001006300,Pan Bagels 4P,Panadería,3,1250,100,0,3,2023-11-25
199,2023-11-10,7572001006300,Pan Bagels 4P,Panadería,2,1250,95,0,3,2023-11-30
199,2023-11-15,7572001006300,Pan Bagels 4P,Panadería,2,1250,90,1,3,2023-12-05
199,2023-11-20,7572001006300,Pan Bagels 4P,Panadería,3,1250,85,1,3,2023-12-10
199,2023-11-25,7572001006300,Pan Bagels 4P,Panadería,3,1250,80,0,3,2023-12-15
199,2023-11-28,7572001006300,Pan Bagels 4P,Panadería,3,1250,75,0,3,2023-12-18
199,2023-12-01,7572001006300,Pan Bagels 4P,Panadería,4,1250,70,1,3,2023-12-21
199,2023-12-03,7572001006300,Pan Bagels 4P,Panadería,4,1250,65,1,3,2023-12-23
199,2023-12-05,7572001006300,Pan Bagels 4P,Panadería,4,1250,60,0,3,2023-12-25
199,2023-12-08,7572001006300,Pan Bagels 4P,Panadería,3,1250,55,0,3,2023-12-28
199,2023-12-10,7572001006300,Pan Bagels 4P,Panadería,4,1250,50,1,3,2023-12-30
199,2023-12-12,7572001006300,Pan Bagels 4P,Panadería,4,1250,45,1,3,2024-01-01
199,2023-12-15,7572001006300,Pan Bagels 4P,Panadería,5,1250,40,1,3,2024-01-04
199,2023-12-18,7572001006300,Pan Bagels 4P,Panadería,5,1250,35,0,3,2024-01-07
199,2023-12-20,7572001006300,Pan Bagels 4P,Panadería,5,1250,30,0,3,2024-01-10
199,2023-12-22,7572001006300,Pan Bagels 4P,Panadería,5,1250,25,1,3,2024-01-12
199,2023-12-24,7572001006300,Pan Bagels 4P,Panadería,5,1250,20,1,3,2024-01-14
199,2023-12-26,7572001006300,Pan Bagels 4P,Panadería,3,1250,15,1,3,2024-01-16
199,2023-12-28,7572001006300,Pan Bagels 4P,Panadería,3,1250,10,0,3,2024-01-18
199,2023-12-30,7572001006300,Pan Bagels 4P,Panadería,2,1250,5,0,3,2024-01-20
199,2024-02-01,7572001006300,Pan Bagels 4P,Panadería,3,1250,100,0,1,2024-02-25
199,2024-02-05,7572001006300,Pan Bagels 4P,Panadería,3,1250,95,0,1,2024-02-28
199,2024-02-10,7572001006300,Pan Bagels 4P,Panadería,2,1250,90,1,1,2024-03-05
199,2024-02-15,7572001006300,Pan Bagels 4P,Panadería,2,1250,85,1,1,2024-03-10
199,2024-02-20,7572001006300,Pan Bagels 4P,Panadería,3,1250,80,0,1,2024-03-15
199,2024-02-25,7572001006300,Pan Bagels 4P,Panadería,3,1250,75,0,1,2024-03-20
199,2024-03-01,7572001006300,Pan Bagels 4P,Panadería,2,1250,100,1,2,2024-03-25
199,2024-03-05,7572001006300,Pan Bagels 4P,Panadería,2,1250,95,1,2,2024-03-28
199,2024-03-10,7572001006300,Pan Bagels 4P,Panadería,3,1250,90,0,2,2024-04-05
199,2024-03-15,7572001006300,Pan Bagels 4P,Panadería,3,1250,85,0,2,2024-04-10
199,2024-03-20,7572001006300,Pan Bagels 4P,Panadería,3,1250,80,1,2,2024-04-15
199,2024-03-25,7572001006300,Pan Bagels 4P,Panadería,4,1250,75,1,2,2024-04-20
199,2024-04-01,7572001006300,Pan Bagels 4P,Panadería,2,1250,100,1,3,2024-04-25
199,2024-04-05,7572001006300,Pan Bagels 4P,Panadería,3,1250,95,0,3,2024-04-28
199,2024-04-10,7572001006300,Pan Bagels 4P,Panadería,3,1250,90,0,3,2024-05-05
199,2024-04-15,7572001006300,Pan Bagels 4P,Panadería,3,1250,85,1,3,2024-05-10
199,2024-04-20,7572001006300,Pan Bagels 4P,Panadería,2,1250,80,1,3,2024-05-15
199,2024-04-25,7572001006300,Pan Bagels 4P,Panadería,4,1250,75,0,3,2024-05-20
199,2024-05-01,7572001006300,Pan Bagels 4P,Panadería,2,1250,120,0,1,2024-05-25
199,2024-05-05,7572001006300,Pan Bagels 4P,Panadería,1,1250,115,0,1,2024-05-30
199,2024-05-10,7572001006300,Pan Bagels 4P,Panadería,1,1250,110,0,1,2024-06-05
199,2024-05-15,7572001006300,Pan Bagels 4P,Panadería,2,1250,105,0,1,2024-06-10
199,2024-05-20,7572001006300,Pan Bagels 4P,Panadería,3,1250,100,0,1,2024-06-15
199,2024-05-25,7572001006300,Pan Bagels 4P,Panadería,2,1250,95,0,1,2024-06-20
199,2024-06-01,7572001006300,Pan Bagels 4P,Panadería,1,1250,130,0,2,2024-06-25
199,2024-06-05,7572001006300,Pan Bagels 4P,Panadería,2,1250,125,0,2,2024-06-30
199,2024-06-10,7572001006300,Pan Bagels 4P,Panadería,2,1250,120,0,2,2024-07-05
199,2024-06-15,7572001006300,Pan Bagels 4P,Panadería,2,1250,115,0,2,2024-07-10
199,2024-06-20,7572001006300,Pan Bagels 4P,Panadería,2,1250,110,0,2,2024-07-15
199,2024-06-25,7572001006300,Pan Bagels 4P,Panadería,3,1250,105,0,2,2024-07-20
199,2024-07-01,7572001006300,Pan Bagels 4P,Panadería,1,1250,115,0,3,2024-07-25
199,2024-07-05,7572001006300,Pan Bagels 4P,Panadería,2,1250,110,0,3,2024-07-30
199,2024-07-10,7572001006300,Pan Bagels 4P,Panadería,1,1250,105,0,3,2024-08-05
199,2024-07-15,7572001006300,Pan Bagels 4P,Panadería,2,1250,100,0,3,2024-08-10
199,2024-07-20,7572001006300,Pan Bagels 4P,Panadería,1,1250,95,0,3,2024-08-15
199,2024-07-25,7572001006300,Pan Bagels 4P,Panadería,2,1250,90,0,3,2024-08-20
199,2024-08-01,7572001006300,Pan Bagels 4P,Panadería,1,1250,120,0,1,2024-08-25
199,2024-08-05,7572001006300,Pan Bagels 4P,Panadería,1,1250,115,0,1,2024-08-30
199,2024-08-10,7572001006300,Pan Bagels 4P,Panadería,2,1250,110,0,1,2024-09-05
199,2024-08-15,7572001006300,Pan Bagels 4P,Panadería,2,1250,105,0,1,2024-09-10
199,2024-08-20,7572001006300,Pan Bagels 4P,Panadería,3,1250,100,0,1,2024-09-15
199,2024-08-25,7572001006300,Pan Bagels 4P,Panadería,2,1250,95,0,1,2024-09-20
199,2024-09-01,7572001006300,Pan Bagels 4P,Panadería,1,1250,110,0,2,2024-09-25
199,2024-09-05,7572001006300,Pan Bagels 4P,Panadería,1,1250,105,0,2,2024-09-30
199,2024-09-10,7572001006300,Pan Bagels 4P,Panadería,2,1250,100,0,2,2024-10-05
199,2024-09-15,7572001006300,Pan Bagels 4P,Panadería,1,1250,95,0,2,2024-10-10
199,2024-09-20,7572001006300,Pan Bagels 4P,Panadería,2,1250,90,0,2,2024-10-15
199,2024-09-25,7572001006300,Pan Bagels 4P,Panadería,1,1250,85,0,2,2024-10-20
199,2024-10-01,7572001006300,Pan Bagels 4P,Panadería,1,1250,100,0,3,2024-10-25
199,2024-10-05,7572001006300,Pan Bagels 4P,Panadería,1,1250,95,0,3,2024-10-30
199,2024-10-10,7572001006300,Pan Bagels 4P,Panadería,2,1250,90,0,3,2024-11-05
199,2024-10-15,7572001006300,Pan Bagels 4P,Panadería,1,1250,85,0,3,2024-11-10
199,2024-10-20,7572001006300,Pan Bagels 4P,Panadería,1,1250,80,0,3,2024-11-15
199,2024-10-25,7572001006300,Pan Bagels 4P,Panadería,2,1250,75,0,3,2024-11-20
200,2024-04-28,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,3,0,1,2024-05-15
200,2023-11-05,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,120,0,1,2023-11-25
200,2023-11-10,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,115,0,1,2023-11-30
200,2023-11-15,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,110,1,1,2023-12-05
200,2023-11-20,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,105,1,1,2023-12-10
200,2023-11-25,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,100,0,1,2023-12-15
200,2023-11-28,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,95,0,1,2023-12-18
200,2023-12-01,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,90,1,1,2023-12-21
200,2023-12-03,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,85,1,1,2023-12-23
200,2023-12-05,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,80,0,1,2023-12-25
200,2023-12-08,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,75,0,1,2023-12-28
200,2023-12-10,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,70,1,1,2023-12-30
200,2023-12-12,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,65,1,1,2024-01-01
200,2023-12-15,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,60,1,1,2024-01-04
200,2023-12-18,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,55,0,1,2024-01-07
200,2023-12-20,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,50,0,1,2024-01-10
200,2023-12-22,7572001006317,Pan Ciabatta 4P,Panadería,4,1300,45,1,1,2024-01-12
200,2023-12-24,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,40,1,1,2024-01-14
200,2023-12-26,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,35,1,1,2024-01-16
200,2023-12-28,7572001006317,Pan Ciabatta 4P,Panadería,4,1300,30,0,1,2024-01-18
200,2023-12-30,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,25,0,1,2024-01-20
200,2024-02-01,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,100,0,2,2024-02-25
200,2024-02-05,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,95,0,2,2024-02-28
200,2024-02-10,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,90,1,2,2024-03-05
200,2024-02-15,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,85,1,2,2024-03-10
200,2024-02-20,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,80,0,2,2024-03-15
200,2024-02-25,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,75,0,2,2024-03-20
200,2024-03-01,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,100,1,3,2024-03-25
200,2024-03-05,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,95,1,3,2024-03-28
200,2024-03-10,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,90,0,3,2024-04-05
200,2024-03-15,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,85,0,3,2024-04-10
200,2024-03-20,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,80,1,3,2024-04-15
200,2024-03-25,7572001006317,Pan Ciabatta 4P,Panadería,4,1300,75,1,3,2024-04-20
200,2024-04-01,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,100,1,1,2024-04-25
200,2024-04-05,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,95,0,1,2024-04-28
200,2024-04-10,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,90,0,1,2024-05-05
200,2024-04-15,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,85,1,1,2024-05-10
200,2024-04-20,7572001006317,Pan Ciabatta 4P,Panadería,4,1300,80,1,1,2024-05-15
200,2024-04-25,7572001006317,Pan Ciabatta 4P,Panadería,4,1300,75,0,1,2024-05-20
200,2024-05-01,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,120,0,2,2024-05-25
200,2024-05-05,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,115,0,2,2024-05-30
200,2024-05-10,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,110,0,2,2024-06-05
200,2024-05-15,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,105,0,2,2024-06-10
200,2024-05-20,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,100,0,2,2024-06-15
200,2024-05-25,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,95,0,2,2024-06-20
200,2024-06-01,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,130,0,3,2024-06-25
200,2024-06-05,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,125,0,3,2024-06-30
200,2024-06-10,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,120,0,3,2024-07-05
200,2024-06-15,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,115,0,3,2024-07-10
200,2024-06-20,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,110,0,3,2024-07-15
200,2024-06-25,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,105,0,3,2024-07-20
200,2024-07-01,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,115,0,1,2024-07-25
200,2024-07-05,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,110,0,1,2024-07-30
200,2024-07-10,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,105,0,1,2024-08-05
200,2024-07-15,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,100,0,1,2024-08-10
200,2024-07-20,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,95,0,1,2024-08-15
200,2024-07-25,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,90,0,1,2024-08-20
200,2024-08-01,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,120,0,2,2024-08-25
200,2024-08-05,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,115,0,2,2024-08-30
200,2024-08-10,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,110,0,2,2024-09-05
200,2024-08-15,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,105,0,2,2024-09-10
200,2024-08-20,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,100,0,2,2024-09-15
200,2024-08-25,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,95,0,2,2024-09-20
200,2024-09-01,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,110,0,3,2024-09-25
200,2024-09-05,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,105,0,3,2024-09-30
200,2024-09-10,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,100,0,3,2024-10-05
200,2024-09-15,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,95,0,3,2024-10-10
200,2024-09-20,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,90,0,3,2024-10-15
200,2024-09-25,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,85,0,3,2024-10-20
200,2024-10-01,7572001006317,Pan Ciabatta 4P,Panadería,1,1300,100,0,1,2024-10-25
200,2024-10-05,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,95,0,1,2024-10-30
200,2024-10-10,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,90,0,1,2024-11-05
200,2024-10-15,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,85,0,1,2024-11-10
200,2024-10-20,7572001006317,Pan Ciabatta 4P,Panadería,2,1300,80,0,1,2024-11-15
200,2024-10-25,7572001006317,Pan Ciabatta 4P,Panadería,3,1300,75,0,1,2024-11-20
3,2023-02-08,7401002301120,Coca Cola 2L,Bebidas,4,1800,150,0,1,2023-05-01
3,2023-11-05,7401002301120,Coca Cola 2L,Bebidas,5,1800,140,1,1,2023-12-01
3,2023-12-22,7401002301120,Coca Cola 2L,Bebidas,4,1800,200,1,2,2023-12-31
3,2023-12-31,7401006300459,Coca Cola 2L,Bebidas,5,1800,250,1,1,2024-01-10
3,2023-11-01,7401006300459,Coca Cola 2L,Bebidas,3,1800,240,1,1,2024-01-10
3,2023-11-01,7401006300459,Coca Cola 2L,Bebidas,4,1800,236,1,1,2024-01-10
3,2023-11-05,7401006300459,Coca Cola 2L,Bebidas,2,1800,234,0,1,2024-01-10
3,2023-11-05,7401006300459,Coca Cola 2L,Bebidas,5,1800,229,0,1,2024-01-10
3,2023-11-10,7401006300459,Coca Cola 2L,Bebidas,3,1800,226,1,1,2024-01-10
3,2023-11-10,7401006300459,Coca Cola 2L,Bebidas,4,1800,222,1,1,2024-01-10
3,2023-11-15,7401006300459,Coca Cola 2L,Bebidas,2,1800,220,0,1,2024-01-10
3,2023-11-15,7401006300459,Coca Cola 2L,Bebidas,3,1800,217,0,1,2024-01-10
3,2023-11-20,7401006300459,Coca Cola 2L,Bebidas,5,1800,212,1,1,2024-01-10
3,2023-11-20,7401006300459,Coca Cola 2L,Bebidas,4,1800,208,1,1,2024-01-10
3,2023-11-25,7401006300459,Coca Cola 2L,Bebidas,3,1800,205,0,1,2024-01-10
3,2023-11-25,7401006300459,Coca Cola 2L,Bebidas,2,1800,203,0,1,2024-01-10
3,2023-12-01,7401006300459,Coca Cola 2L,Bebidas,5,1800,198,1,1,2024-01-10
3,2023-12-01,7401006300459,Coca Cola 2L,Bebidas,6,1800,192,1,1,2024-01-10
3,2023-12-05,7401006300459,Coca Cola 2L,Bebidas,4,1800,188,0,1,2024-01-10
3,2023-12-05,7401006300459,Coca Cola 2L,Bebidas,3,1800,185,0,1,2024-01-10
3,2023-12-10,7401006300459,Coca Cola 2L,Bebidas,6,1800,179,1,1,2024-01-10
3,2023-12-10,7401006300459,Coca Cola 2L,Bebidas,5,1800,174,1,1,2024-01-10
3,2023-12-15,7401006300459,Coca Cola 2L,Bebidas,4,1800,170,0,1,2024-01-10
3,2023-12-15,7401006300459,Coca Cola 2L,Bebidas,3,1800,167,0,1,2024-01-10
3,2023-12-20,7401006300459,Coca Cola 2L,Bebidas,5,1800,162,1,1,2024-01-10
3,2023-12-20,7401006300459,Coca Cola 2L,Bebidas,6,1800,156,1,1,2024-01-10
3,2023-12-25,7401006300459,Coca Cola 2L,Bebidas,7,1800,149,0,1,2024-01-10
3,2023-12-25,7401006300459,Coca Cola 2L,Bebidas,8,1800,141,0,1,2024-01-10
3,2023-12-30,7401006300459,Coca Cola 2L,Bebidas,10,1800,131,1,1,2024-01-10
3,2023-12-30,7401006300459,Coca Cola 2L,Bebidas,8,1800,123,1,1,2024-01-10
3,2023-12-31,7401006300459,Coca Cola 2L,Bebidas,7,1800,116,1,1,2024-01-10
3,2023-12-31,7401006300459,Coca Cola 2L,Bebidas,9,1800,107,1,1,2024-01-10
3,2024-01-05,7401006300459,Coca Cola 2L,Bebidas,3,1800,104,0,1,2024-02-10
3,2024-01-05,7401006300459,Coca Cola 2L,Bebidas,2,1800,102,0,1,2024-02-10
3,2024-01-10,7401006300459,Coca Cola 2L,Bebidas,4,1800,98,0,1,2024-02-10
3,2024-01-10,7401006300459,Coca Cola 2L,Bebidas,3,1800,95,0,1,2024-02-10
3,2024-01-15,7401006300459,Coca Cola 2L,Bebidas,2,1800,93,0,1,2024-02-10
3,2024-01-15,7401006300459,Coca Cola 2L,Bebidas,4,1800,89,0,1,2024-02-10
3,2024-01-20,7401006300459,Coca Cola 2L,Bebidas,3,1800,86,0,1,2024-02-10
3,2024-01-20,7401006300459,Coca Cola 2L,Bebidas,2,1800,84,0,1,2024-02-10
3,2024-01-25,7401006300459,Coca Cola 2L,Bebidas,5,1800,79,0,1,2024-02-10
3,2024-01-25,7401006300459,Coca Cola 2L,Bebidas,3,1800,76,0,1,2024-02-10
3,2024-02-01,7401006300459,Coca Cola 2L,Bebidas,4,1800,246,0,2,2024-03-10
3,2024-02-01,7401006300459,Coca Cola 2L,Bebidas,3,1800,243,0,2,2024-03-10
3,2024-02-05,7401006300459,Coca Cola 2L,Bebidas,2,1800,241,0,2,2024-03-10
3,2024-02-05,7401006300459,Coca Cola 2L,Bebidas,5,1800,236,0,2,2024-03-10
3,2024-02-10,7401006300459,Coca Cola 2L,Bebidas,2,1800,233,0,2,2024-03-10
3,2024-02-10,7401006300459,Coca Cola 2L,Bebidas,4,1800,229,0,2,2024-03-10
3,2024-02-15,7401006300459,Coca Cola 2L,Bebidas,2,1800,227,0,2,2024-03-10
3,2024-02-15,7401006300459,Coca Cola 2L,Bebidas,3,1800,224,0,2,2024-03-10
3,2024-02-20,7401006300459,Coca Cola 2L,Bebidas,5,1800,219,0,2,2024-03-10
3,2024-02-20,7401006300459,Coca Cola 2L,Bebidas,4,1800,215,0,2,2024-03-10
3,2024-02-25,7401006300459,Coca Cola 2L,Bebidas,3,1800,212,0,2,2024-03-10
3,2024-02-25,7401006300459,Coca Cola 2L,Bebidas,2,1800,210,0,2,2024-03-10
3,2024-03-01,7401006300459,Coca Cola 2L,Bebidas,5,1800,245,1,3,2024-05-10
3,2024-03-01,7401006300459,Coca Cola 2L,Bebidas,6,1800,239,1,3,2024-05-10
3,2024-03-05,7401006300459,Coca Cola 2L,Bebidas,4,1800,235,1,3,2024-05-10
3,2024-03-05,7401006300459,Coca Cola 2L,Bebidas,3,1800,232,1,3,2024-05-10
3,2024-03-10,7401006300459,Coca Cola 2L,Bebidas,6,1800,226,0,3,2024-05-10
3,2024-03-10,7401006300459,Coca Cola 2L,Bebidas,5,1800,221,0,3,2024-05-10
3,2024-03-15,7401006300459,Coca Cola 2L,Bebidas,4,1800,217,1,3,2024-05-10
3,2024-03-15,7401006300459,Coca Cola 2L,Bebidas,3,1800,214,1,3,2024-05-10
3,2024-03-20,7401006300459,Coca Cola 2L,Bebidas,5,1800,209,0,3,2024-05-10
3,2024-03-20,7401006300459,Coca Cola 2L,Bebidas,6,1800,203,0,3,2024-05-10
3,2024-03-25,7401006300459,Coca Cola 2L,Bebidas,7,1800,196,1,3,2024-05-10
3,2024-03-25,7401006300459,Coca Cola 2L,Bebidas,8,1800,188,1,3,2024-05-10
3,2024-03-30,7401006300459,Coca Cola 2L,Bebidas,5,1800,183,0,3,2024-05-10
3,2024-03-30,7401006300459,Coca Cola 2L,Bebidas,4,1800,179,0,3,2024-05-10
3,2024-04-01,7401006300459,Coca Cola 2L,Bebidas,8,1800,242,1,1,2024-06-10
3,2024-04-01,7401006300459,Coca Cola 2L,Bebidas,7,1800,235,1,1,2024-06-10
3,2024-04-05,7401006300459,Coca Cola 2L,Bebidas,6,1800,229,0,1,2024-06-10
3,2024-04-05,7401006300459,Coca Cola 2L,Bebidas,5,1800,224,0,1,2024-06-10
3,2024-04-10,7401006300459,Coca Cola 2L,Bebidas,4,1800,220,1,1,2024-06-10
3,2024-04-10,7401006300459,Coca Cola 2L,Bebidas,3,1800,217,1,1,2024-06-10
3,2024-04-15,7401006300459,Coca Cola 2L,Bebidas,7,1800,210,0,1,2024-06-10
3,2024-04-15,7401006300459,Coca Cola 2L,Bebidas,6,1800,204,0,1,2024-06-10
3,2024-04-20,7401006300459,Coca Cola 2L,Bebidas,5,1800,199,1,1,2024-06-10
3,2024-04-20,7401006300459,Coca Cola 2L,Bebidas,4,1800,195,1,1,2024-06-10
3,2024-04-25,7401006300459,Coca Cola 2L,Bebidas,3,1800,192,0,1,2024-06-10
3,2024-04-25,7401006300459,Coca Cola 2L,Bebidas,1,1800,190,0,1,2024-06-10
3,2024-05-01,7401006300459,Coca Cola 2L,Bebidas,2,1800,247,0,2,2024-07-10
3,2024-05-01,7401006300459,Coca Cola 2L,Bebidas,2,1800,245,0,2,2024-07-10
3,2024-05-05,7401006300459,Coca Cola 2L,Bebidas,4,1800,241,0,2,2024-07-10
3,2024-05-05,7401006300459,Coca Cola 2L,Bebidas,1,1800,238,0,2,2024-07-10
3,2024-05-10,7401006300459,Coca Cola 2L,Bebidas,2,1800,236,0,2,2024-07-10
3,2024-05-10,7401006300459,Coca Cola 2L,Bebidas,3,1800,233,0,2,2024-07-10
3,2024-05-15,7401006300459,Coca Cola 2L,Bebidas,5,1800,228,0,2,2024-07-10
3,2024-05-15,7401006300459,Coca Cola 2L,Bebidas,4,1800,224,0,2,2024-07-10
3,2024-05-20,7401006300459,Coca Cola 2L,Bebidas,3,1800,221,0,2,2024-07-10
3,2024-05-20,7401006300459,Coca Cola 2L,Bebidas,2,1800,219,0,2,2024-07-10
3,2024-05-25,7401006300459,Coca Cola 2L,Bebidas,4,1800,215,0,2,2024-07-10
3,2024-05-25,7401006300459,Coca Cola 2L,Bebidas,3,1800,212,0,2,2024-07-10
64,2023-03-07,7504001000527,Refresco Pepsi 2L,Bebidas,3,1450,290,0,2,2023-05-01
64,2023-11-01,7504001000527,Refresco Pepsi 2L,Bebidas,2,1450,288,1,2,2024-01-01
64,2023-11-01,7504001000527,Refresco Pepsi 2L,Bebidas,3,1450,285,1,2,2024-01-01
64,2023-11-05,7504001000527,Refresco Pepsi 2L,Bebidas,4,1450,281,0,2,2024-01-01
64,2023-11-05,7504001000527,Refresco Pepsi 2L,Bebidas,2,1450,279,0,2,2024-01-01
64,2023-11-10,7504001000527,Refresco Pepsi 2L,Bebidas,3,1450,276,1,2,2024-01-01
64,2023-11-10,7504001000527,Refresco Pepsi 2L,Bebidas,2,1450,274,1,2,2024-01-01
64,2023-11-15,7504001000527,Refresco Pepsi 2L,Bebidas,5,1450,269,0,2,2024-01-01
64,2023-11-15,7504001000527,Refresco Pepsi 2L,Bebidas,3,1450,266,0,2,2024-01-01
64,2023-11-20,7504001000527,Refresco Pepsi 2L,Bebidas,2,1450,264,1,2,2024-01-01
64,2023-11-20,7504001000527,Refresco Pepsi 2L,Bebidas,4,1450,260,1,2,2024-01-01
64,2023-11-25,7504001000527,Refresco Pepsi 2L,Bebidas,3,1450,257,0,2,2024-01-01
64,2023-11-25,7504001000527,Refresco Pepsi 2L,Bebidas,2,1450,255,0,2,2024-01-01
64,2023-12-01,7504001000527,Refresco Pepsi 2L,Bebidas,5,1450,250,1,2,2024-01-01
64,2023-12-01,7504001000527,Refresco Pepsi 2L,Bebidas,6,1450,244,1,2,2024-01-01
64,2023-12-05,7504001000527,Refresco Pepsi 2L,Bebidas,4,1450,240,0,2,2024-01-01
64,2023-12-05,7504001000527,Refresco Pepsi 2L,Bebidas,3,1450,237,0,2,2024-01-01
64,2023-12-10,7504001000527,Refresco Pepsi 2L,Bebidas,6,1450,231,1,2,2024-01-01
64,2023-12-10,7504001000527,Refresco Pepsi 2L,Bebidas,5,1450,226,1,2,2024-01-01
64,2023-12-15,7504001000527,Refresco Pepsi 2L,Bebidas,4,1450,222,0,2,2024-01-01
64,2023-12-15,7504001000527,Refresco Pepsi 2L,Bebidas,3,1450,219,0,2,2024-01-01
64,2023-12-20,7504001000527,Refresco Pepsi 2L,Bebidas,5,1450,214,1,2,2024-01-01
64,2023-12-20,7504001000527,Refresco Pepsi 2L,Bebidas,6,1450,208,1,2,2024-01-01
64,2023-12-25,7504001000527,Refresco Pepsi 2L,Bebidas,7,1450,201,0,2,2024-01-01
